"sample_name"	"sample_id"	"collection_label"	"project_name"	"site_code"	"site_name"	"accessioned"	"sample_type"	"habitat"	"host"	"trophic"	"site_type"	"metadata"	"latitude_deg"	"longitude_deg"	"empo_1"	"empo_2"	"empo_3"	"env_material"	"env_feature"	"env_biome"	"enve_biom_0"	"envo_biom_1e"	"envo_biome_2"	"envo_biome_3"	"PI"	"Processing"	"common_name"	"family"	"genus"	"species"	"taxonomy_info"	"collection_timestamp"	"geo_loc_name"
2793	"WMEA_02793_Pl_M5"	"CCAType2C-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Collected by Chris Wall"	21.64499	-158.06658	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of CCA?"	"2019-06-21"	"Waimea Valley"
3269	"WMEA_03269_An_2"	"R027"	"Keck"	"2"	"Confluence"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.63094	-158.04771	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-04-19"	"Waimea Valley"
2537	"WMEA_02537_Pl_7"	"DicotFruitA"	"Keck"	"07"	"Ridge"	"Yes"	"DicotFruit"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Pittosporum glabrum, no flower collected"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Pittosporaceae"	"Pittosporum"	"glabrum"	NA	"2019-06-20"	"Waimea Valley"
2898	"WMEA_02898_Pl_M7"	"Limu5B-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Thick red/white algae"	21.64272	-158.06626	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of red/white algae?"	"2019-06-20"	"Waimea Valley"
3301	"WMEA_03301_An_4"	"R059"	"Keck"	"4"	"DrumRoad"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.6203	-158.01466	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-05-17"	"Waimea Valley"
3107	"WMEA_03107_Pl_7"	"DicotRhizomeA"	"Keck"	"07"	"Ridge"	"Yes"	"DicotRhizome"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Pittosporum glabrum"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Dicot Plant"	"Pittosporaceae"	"Pittosporum"	"glabrum"	NA	"2019-06-20"	"Waimea Valley"
2798	"WMEA_02798_An_M6"	"InvertType1B-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Red sponge"	21.64884	-158.06567	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	"Microcionidae"	"Clathria"	"prolifera"	"based on photo"	"2019-06-21"	"Waimea Valley"
2742	"WMEA_02742_An_M5"	"InvertType6C-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Sponge"	21.64499	-158.06658	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	NA	NA	NA	"what kind of sponge?"	"2019-06-21"	"Waimea Valley"
2899	"WMEA_02899_Pl_M7"	"Limu5C-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Thick red/white algae"	21.64272	-158.06626	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of red/white algae?"	"2019-06-20"	"Waimea Valley"
2542	"WMEA_02542_Pl_7"	"DicotFlowerB"	"Keck"	"07"	"Ridge"	"Yes"	"DicotFlower"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Vaccinium calycinum"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Ericaceae"	"Vaccinium"	"calycinum"	NA	"2019-06-20"	"Waimea Valley"
2708	"WMEA_02708_Pl_M4"	"Limu3B-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Neomeris"	21.63677	-158.07189	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Dasycladaceae"	"Neomeris"	NA	"ask for species help"	"2019-06-20"	"Waimea Valley"
2894	"WMEA_02894_Pl_M7"	"Limu4A-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Halimeda"	21.64272	-158.06626	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Halimedaceae"	"Halimeda"	"discoidea"	"ask for species help"	"2019-06-20"	"Waimea Valley"
3316	"WMEA_03316_An_5"	"R074"	"Keck"	"5"	"Estuary"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.63696	-158.05855	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-05-29"	"Waimea Valley"
2557	"WMEA_02557_Pl_7"	"MonocotLeafA"	"Keck"	"07"	"Ridge"	"Yes"	"MonocotLeaf"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Macarina augustafolia"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Cyperaceae"	"Machaerina"	"angustifolia"	NA	"2019-06-20"	"Waimea Valley"
2663	"WMEA_02663_An_M4"	"InvertType3A-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Small cucmber (2 in one bag) total triplicate"	21.63677	-158.07189	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sea cucumber"	NA	NA	NA	"what kind of cucumber?"	"2019-06-20"	"Waimea Valley"
2608	"WMEA_02608_An_M3"	"CoralType1C-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Collected by C Wall"	21.63892	-158.07127	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2019-06-20"	"Waimea Valley"
2935	"WMEA_02935_No_7"	"POMCoarseB"	"Keck"	"07"	"Ridge"	"Yes"	"DNetCoarsePOM"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.59049	-157.95499	"Free-living"	"Non-saline"	"Sediment (non-saline)"	"organic material"	"biofilm"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	"Freeze Dry"	"DNetCoarsePOM"	NA	NA	NA	NA	"2019-07-01"	"Waimea Valley"
3290	"WMEA_03290_An_1"	"R048"	"Keck"	"1"	"Entrance"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.6336	-158.05209	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-04-26"	"Waimea Valley"
2812	"WMEA_02812_An_M6"	"InvertType6B-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Turban snails"	21.64884	-158.06567	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Snail"	"Tegulidae"	"Tegula"	"funebralis"	NA	"2019-06-21"	"Waimea Valley"
2877	"WMEA_02877_An_M7"	"CoralType2B-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	NA	21.64272	-158.06626	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2019-06-20"	"Waimea Valley"
2642	"WMEA_02642_Pl_M3"	"Limu5A-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Colpomenia sinuosa?"	21.63892	-158.07127	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Scytosiphonaceae"	"Colpomenia"	"sinuosa"	"unsure?"	"2019-06-20"	"Waimea Valley"
2741	"WMEA_02741_An_M5"	"InvertType6B-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Sponge"	21.64499	-158.06658	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	NA	NA	NA	"what kind of sponge?"	"2019-06-21"	"Waimea Valley"
3008	"WMEA_03008_No_7"	"Emergence A wood"	"Keck"	"07"	"Ridge"	"Yes"	"EMChamberWood"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	"Wood from end of emergence chamber run"	21.59049	-157.95499	"Free-living"	"Non-saline"	"Surface (non-saline)"	"wood"	"biofilm"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Freeze Dry"	"EMChamberWood"	NA	NA	NA	NA	"2019-08-05"	"Waimea Valley"
2905	"WMEA_02905_Pl_M7"	"CCAType1C-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	NA	21.64272	-158.06626	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of CCA?"	"2019-06-20"	"Waimea Valley"
2878	"WMEA_02878_An_M7"	"CoralType2C-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	NA	21.64272	-158.06626	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2019-06-20"	"Waimea Valley"
3242	"WMEA_03242_NA_NA"	"Blank 2.5"	"Keck"	NA	"Lab"	"Yes"	"Control"	NA	NA	NA	NA	"Blank sterivex filter from june 21 marine sampling"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control"	NA	NA	NA	NA	"2019-16-21"	"Waimea Valley"
2562	"WMEA_02562_Pl_7"	"MonocotLeafB"	"Keck"	"07"	"Ridge"	"Yes"	"MonocotLeaf"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Cyprus sp."	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Cyperaceae"	"Cyprus"	NA	"ask for species help"	"2019-06-20"	"Waimea Valley"
2791	"WMEA_02791_Pl_M5"	"CCAType2A-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Collected by Chris Wall"	21.64499	-158.06658	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of CCA?"	"2019-06-21"	"Waimea Valley"
2712	"WMEA_02712_Pl_M4"	"Limu4C-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Jania?"	21.63677	-158.07189	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Corallinaceae"	"Jania"	NA	"unsure? + ask for species help"	"2019-06-20"	"Waimea Valley"
2543	"WMEA_02543_Pl_7"	"DicotFruitB"	"Keck"	"07"	"Ridge"	"Yes"	"DicotFruit"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Vaccinium calycinum"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Ericaceae"	"Vaccinium"	"calycinum"	NA	"2019-06-20"	"Waimea Valley"
2728	"WMEA_02728_An_M5"	"InvertType1B-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Snail"	21.64499	-158.06658	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Snail"	NA	NA	NA	"what kind of snail?"	"2019-06-21"	"Waimea Valley"
3110	"WMEA_03110_Pl_7"	"MonocotRhizomeA"	"Keck"	"07"	"Ridge"	"Yes"	"MonocotRhizome"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Macarina augustafolia"	21.59049	-157.95499	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Cyperaceae"	"Machaerina"	"angustifolia"	NA	"2019-06-20"	"Waimea Valley"
2850	"WMEA_02850_Pl_M6"	"Limu4C-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Red/brown clump algae"	21.64884	-158.06567	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of algae?"	"2019-06-21"	"Waimea Valley"
2974	"WMEA_02974_No_6"	"POMFineA"	"Keck"	"06"	"Beach"	"Yes"	"DNetFinePOM"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.64051	-158.06264	"Free-living"	"Non-saline"	"Sediment (non-saline)"	"organic material"	"biofilm"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	"Freeze Dry"	"DNetFinePOM"	NA	NA	NA	NA	"2019-07-03"	"Waimea Valley"
2847	"WMEA_02847_Pl_M6"	"Limu3C-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Thick red/white algae"	21.64884	-158.06567	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of red/white algae?"	"2019-06-21"	"Waimea Valley"
3293	"WMEA_03293_An_1"	"R051"	"Keck"	"1"	"Entrance"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.6336	-158.05209	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-04-26"	"Waimea Valley"
3103	"WMEA_03103_NA_NA"	"ExtractionPlate16Neg"	"Keck"	NA	"Lab"	NA	"NegativeControl"	NA	NA	NA	NA	NA	NA	NA	"Control"	"Negative"	"Sterile water blank"	NA	NA	NA	"biome"	NA	NA	NA	NA	NA	"NegativeControl"	NA	NA	NA	NA	NA	"Waimea Valley"
3483	"WMEA_03483_NA_NA"	"PCRPosExtPlate16"	"Keck"	NA	"Lab"	NA	"Control"	NA	NA	NA	NA	"Positive PCR amplification control"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control"	NA	NA	NA	NA	NA	"Waimea Valley"
3458	"WMEA_03458_NA_NA"	"PCRNegExtPlate16"	"Keck"	NA	"Lab"	NA	"Control"	NA	NA	NA	NA	"blank water PCR negative control"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Control"	NA	NA	NA	NA	NA	"Waimea Valley"
2848	"WMEA_02848_Pl_M6"	"Limu4A-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Red/brown clump algae"	21.64884	-158.06567	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of algae?"	"2019-06-21"	"Waimea Valley"
2908	"WMEA_02908_Pl_M7"	"CCAType2C-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	NA	21.64272	-158.06626	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of CCA?"	"2019-06-20"	"Waimea Valley"
2770	"WMEA_02770_Pl_M5"	"Limu2A-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Neomeris"	21.64499	-158.06658	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Dasycladaceae"	"Neomeris"	NA	"ask for species help"	"2019-06-21"	"Waimea Valley"
3283	"WMEA_03283_An_1"	"R041"	"Keck"	"1"	"Entrance"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.6336	-158.05209	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-04-26"	"Waimea Valley"
2875	"WMEA_02875_An_M7"	"CoralType1C-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	NA	21.64272	-158.06626	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2019-06-20"	"Waimea Valley"
2864	"WMEA_02864_An_M7"	"InvertType1B-M7"	"Keck"	"M7"	"WaimeaBay"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Sponge"	21.64272	-158.06626	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	NA	NA	NA	"what kind of sponge?"	"2019-06-20"	"Waimea Valley"
2668	"WMEA_02668_An_M4"	"InvertType4C-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Sponge"	21.63677	-158.07189	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	NA	NA	NA	"what kind of sponge?"	"2019-06-20"	"Waimea Valley"
2727	"WMEA_02727_Pl_M4"	"CCAType3C-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Collected by Chris Wall"	21.63677	-158.07189	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of CCA?"	"2019-06-20"	"Waimea Valley"
2705	"WMEA_02705_Pl_M4"	"Limu2B-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Halimeda"	21.63677	-158.07189	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Halimedaceae"	"Halimeda"	"discoidea"	"ask for species help"	"2019-06-20"	"Waimea Valley"
2630	"WMEA_02630_Pl_M3"	"Limu1A-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"Limu"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Neomeris"	21.63892	-158.07127	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"Algae"	"Dasycladaceae"	"Neomeris"	NA	"ask for species help"	"2019-06-20"	"Waimea Valley"
3297	"WMEA_03297_An_4"	"R055"	"Keck"	"4"	"DrumRoad"	"Yes"	"RatSwab"	"Terrestrial"	"Animal"	"Omnivore"	"Core Waimea"	"see Randi for field protocol stored in RNA later"	21.6203	-158.01466	"Host-associated"	"Animal"	"Animal surface"	"biofilm material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Rat"	"Muridae"	NA	NA	"what kind of rat?"	"2019-05-17"	"Waimea Valley"
2683	"WMEA_02683_An_M4"	"CoralType2C-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"Coral"	"Marine"	"Animal"	"PrimaryProducer"	"Core Waimea"	"Collected by Chris Wall"	21.63677	-158.07189	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"marine habitat "	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Coral"	NA	NA	NA	"what kind of coral?"	"2019-06-20"	"Waimea Valley"
2652	"WMEA_02652_Pl_M3"	"CCAType2B-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"CCA"	"Marine"	"Plant"	"PrimaryProducer"	"Core Waimea"	"All 1 baggie, orange CCA"	21.63892	-158.07127	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Anthony"	"Freeze Dry"	"CCA"	NA	NA	NA	"what kind of orange CCA?"	"2019-06-20"	"Waimea Valley"
2807	"WMEA_02807_An_M6"	"InvertType4B-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Orange sponge"	21.64884	-158.06567	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Sponge"	NA	NA	NA	"what kind of orange sponge?"	"2019-06-21"	"Waimea Valley"
